id,movie_id,time,url,img,title,uid,type,count,comment,createtm,lastupdatetm,advance,info,subject_type,user_id,deleted,content_id
389612,1298827,96,http://maoyan.meituan.net/movie/videos/854x4809470d66fc2b241cda07631c70e68b793.mp4,http://p0.meituan.net/movie/398cb7f7f82715af6be665fe3b2f218817368.jpg,亲爱的新年好 预告片1,999,1,0,0,2020-04-24 02:39:41,2020-04-24 02:39:42,0,"{""episodes"":0,""highVideoUrl"":""http://maoyan.meituan.net/movie/videos/854x4809470d66fc2b241cda07631c70e68b793.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x3209470d66fc2b241cda07631c70e68b793.mp4"",""seq"":0}",0,0,0,757372
389613,1302462,169,https://vod.pipi.cn/d5457264vodtranscq1251246104/a70c2dec5285890797919778189/v.f42906.mp4,http://p0.meituan.net/movie/6eeea30b1d2f37b3723bc274312987dc1278.jpg,小野猫与斗牛犬 花絮1,999,2,0,0,2020-04-24 02:39:41,2020-04-27 19:47:07,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/a70c2dec5285890797919778189/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/a70c2dec5285890797919778189/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/a70c2dec5285890797919778189/v.f42905.mp4""}",0,0,0,770729
389614,345809,157,https://vod.pipi.cn/d5457264vodtranscq1251246104/507d82705285890798830306604/v.f42906.mp4,http://p1.meituan.net/movie/6c5b0fa39805c6825fcbde15c0ba56fd10273.jpg,隐形人 香港预告片1 (中文字幕),999,1,0,0,2020-04-24 02:39:47,2020-04-28 17:02:28,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/507d82705285890798830306604/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/507d82705285890798830306604/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/507d82705285890798830306604/v.f42905.mp4""}",0,0,0,807753
389615,1298827,118,http://maoyan.meituan.net/movie/videos/854x48011e350694b3942d4af3ae97a3c274467.mp4,http://p0.meituan.net/movie/1605af9f85f2f2e3e61b1ff53839230715499.jpg,亲爱的新年好 预告片1：亲情版,999,1,0,0,2020-04-24 02:40:14,2020-04-28 16:07:34,0,"{""episodes"":0,""highVideoUrl"":""http://maoyan.meituan.net/movie/videos/854x48011e350694b3942d4af3ae97a3c274467.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x32011e350694b3942d4af3ae97a3c274467.mp4"",""seq"":0}",0,0,0,812649
389616,1297995,177,https://vod.pipi.cn/d5457264vodtranscq1251246104/4aedc7985285890797175194408/v.f42906.mp4,http://p0.meituan.net/movie/d8bf3594c59c5c5cd6328d770a6f8ae317959.jpg,只有芸知道 MV1：黄轩献唱推广曲《如果云知道》,999,2,0,0,2020-04-24 02:40:15,2020-04-27 19:47:41,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/4aedc7985285890797175194408/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/4aedc7985285890797175194408/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/4aedc7985285890797175194408/v.f42905.mp4""}",0,0,0,802405
389617,1250696,278,https://vod.pipi.cn/d5457264vodtranscq1251246104/3afea3f85285890797714697410/v.f42906.mp4,http://p0.meituan.net/movie/4478ce7ec15ae57060da7576f9be1c7b12606.jpg,囧妈 MV：宣传推广曲《陪我去趟莫斯科》,999,2,1,0,2020-04-24 02:40:17,2020-04-24 02:40:17,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/3afea3f85285890797714697410/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/3afea3f85285890797714697410/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/3afea3f85285890797714697410/v.f42905.mp4""}",0,0,0,744558
389618,1214142,30,https://vod.pipi.cn/d5457264vodtranscq1251246104/47e65e6f5285890797711125427/v.f42906.mp4,http://p0.meituan.net/movie/7c576dcb7612785c9d6fe241f7fadfe510608.jpg,变身特工 香港预告片1 (中文字幕),999,1,1,0,2020-04-24 02:40:23,2020-04-24 02:40:24,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/47e65e6f5285890797711125427/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/47e65e6f5285890797711125427/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/47e65e6f5285890797711125427/v.f42905.mp4""}",0,0,0,811775
389619,1286801,92,https://vod.pipi.cn/d5457264vodtranscq1251246104/52c7a0a35285890799548694084/v.f42906.mp4,http://p0.meituan.net/movie/ecd902cb430e703818abd4a3aeb292798428.jpg,美好年代 英国预告片1,999,1,0,0,2020-04-24 02:40:38,2020-04-27 19:47:07,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/52c7a0a35285890799548694084/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/52c7a0a35285890799548694084/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/52c7a0a35285890799548694084/v.f42905.mp4""}",0,0,0,753088
389620,246234,50,http://maoyan.meituan.net/movie/videos/568x320730bb9be984c48c8976bd651d5d75771.mp4,http://p0.meituan.net/movie/8032b2990bfb3e1fe05111f5beeb762c19003.jpg,美国队长3 片段5：Black Panther,999,4,0,0,2020-04-24 02:40:39,2020-04-28 17:02:28,0,"{""episodes"":0,""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x320730bb9be984c48c8976bd651d5d75771.mp4"",""seq"":0}",0,0,0,802758
389621,246234,98,http://maoyan.meituan.net/movie/videos/568x3208691c8dbfedf45c88fb19a6319378184.mp4,http://p0.meituan.net/movie/f2a8d56c0d733feba2e8943f2f429ccd27568.jpg,美国队长3 片段4,999,4,0,0,2020-04-24 02:40:39,2020-04-28 16:07:34,0,"{""episodes"":0,""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x3208691c8dbfedf45c88fb19a6319378184.mp4"",""seq"":0}",0,0,0,785753
389622,246234,60,http://maoyan.meituan.net/movie/videos/b52b3071caef4f54a24d5ed5fc88d942.mp4,http://p0.meituan.net/movie/ea885dacbe544da1d55cf086d6fcd4e213927.jpg,美国队长3 片段6：T'Challa Kicks Bucky's Ass,999,4,0,0,2020-04-24 02:40:39,2020-04-27 19:47:41,0,"{""episodes"":0,""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/b52b3071caef4f54a24d5ed5fc88d942.mp4"",""seq"":0}",0,0,0,812374
389623,246234,32,http://maoyan.meituan.net/movie/videos/572x320a76563093c0248a28718dd82b1969e46.mp4,http://p1.meituan.net/movie/60ef139200e08bcfde1e56d8a4d57d8120942.jpg,美国队长3 删节2：Extended Airport Fight,999,4,0,0,2020-04-24 02:40:39,2020-04-24 02:40:39,0,"{""episodes"":0,""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/572x320a76563093c0248a28718dd82b1969e46.mp4"",""seq"":0}",0,0,0,734797
389624,246234,58,http://maoyan.meituan.net/movie/videos/568x3201625b25990474b049680291fcca5e853.mp4,http://p0.meituan.net/movie/33190eff781897283f1057195fc8a38118354.jpg,美国队长3 删节1：黑豹与黑寡妇,999,4,0,0,2020-04-24 02:40:39,2020-04-24 02:40:40,0,"{""episodes"":0,""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x3201625b25990474b049680291fcca5e853.mp4"",""seq"":0}",0,0,0,806819
389625,246234,39,http://maoyan.meituan.net/movie/videos/568x3205ebdfcf61da5476897c8b8e72d00460f.mp4,http://p0.meituan.net/movie/f512a3b0bc409e1e315817aa8935cbde22110.jpg,美国队长3 删节4：Zemo Meets Broussard,999,4,0,0,2020-04-24 02:40:39,2020-04-27 19:47:07,0,"{""episodes"":0,""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x3205ebdfcf61da5476897c8b8e72d00460f.mp4"",""seq"":0}",0,0,0,785266
389626,246234,50,http://maoyan.meituan.net/movie/videos/568x3204b384904d1ea45f7b5930b04bb24ef5a.mp4,http://p0.meituan.net/movie/ab18b3bd7d347a72e4f7967b89f76c0518272.jpg,美国队长3 片段8：Right to Choose,999,4,0,0,2020-04-24 02:40:39,2020-04-28 17:02:28,0,"{""episodes"":0,""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x3204b384904d1ea45f7b5930b04bb24ef5a.mp4"",""seq"":0}",0,0,0,785806
389627,246234,6,https://vod.pipi.cn/d5457264vodtranscq1251246104/2d7a083e5285890797147706947/v.f42906.mp4,http://p0.meituan.net/movie/68cb689e4ac0ac998a6a7a94a392095b13899.jpg,美国队长3 片段10：Spider-Man Revealed,999,4,0,0,2020-04-24 02:40:39,2020-04-28 16:07:34,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/2d7a083e5285890797147706947/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/2d7a083e5285890797147706947/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/2d7a083e5285890797147706947/v.f42905.mp4""}",0,0,0,817803
389628,246234,39,http://maoyan.meituan.net/movie/videos/568x320fd4b38c0fb3a457ab8ade7310525f2ee.mp4,http://p0.meituan.net/movie/4d98b8f8c99ff619d15f122adbe5138c20387.jpg,美国队长3 片段1：幻视对决鹰眼,999,4,0,0,2020-04-24 02:40:39,2020-04-27 19:47:41,0,"{""episodes"":0,""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x320fd4b38c0fb3a457ab8ade7310525f2ee.mp4"",""seq"":0}",0,0,0,768320
389629,246234,37,http://maoyan.meituan.net/movie/videos/568x320861bfc9043f849178484cdefeaeb4422.mp4,http://p0.meituan.net/movie/3569f3ec95dea0a2e651dac4e23db57214927.jpg,美国队长3 片段3：黑豹战巴基,999,4,0,0,2020-04-24 02:40:40,2020-04-24 02:40:40,0,"{""episodes"":0,""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x320861bfc9043f849178484cdefeaeb4422.mp4"",""seq"":0}",0,0,0,734798
389630,246234,59,http://maoyan.meituan.net/movie/videos/568x32089a1467e517f45a9bc5d7249ec8ba7d4.mp4,http://p0.meituan.net/movie/63781a610f384650cc62508b4ceee12815488.jpg,美国队长3 片段2：美队战巴基,999,4,0,0,2020-04-24 02:40:40,2020-04-24 02:40:40,0,"{""episodes"":0,""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x32089a1467e517f45a9bc5d7249ec8ba7d4.mp4"",""seq"":0}",0,0,0,757373
389631,1214142,90,https://vod.pipi.cn/d5457264vodtranscq1251246104/7ab427935285890797566018026/v.f42906.mp4,http://p0.meituan.net/movie/0108e9a070711280297f0d6b57f76b6513338.jpg,变身特工 台湾预告片1 (中文字幕),999,1,0,0,2020-04-24 02:40:43,2020-04-27 19:47:07,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/7ab427935285890797566018026/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/7ab427935285890797566018026/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/7ab427935285890797566018026/v.f42905.mp4""}",0,0,0,758005
389632,1286801,109,https://vod.pipi.cn/fec9203cvodtransbj1251246104/b267f1dc5285890800110726090/v.f42906.mp4,http://p0.meituan.net/movie/6f59616afad1ac4eb0d3556c538658dc12160.jpg,美好年代 台湾预告片1 (中文字幕),999,1,0,0,2020-04-24 02:41:08,2020-04-28 17:02:28,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/fec9203cvodtransbj1251246104/b267f1dc5285890800110726090/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/fec9203cvodtransbj1251246104/b267f1dc5285890800110726090/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/fec9203cvodtransbj1251246104/b267f1dc5285890800110726090/v.f42905.mp4""}",0,0,0,768806
389633,1225578,30,https://vod.pipi.cn/d5457264vodtranscq1251246104/ebdbe7625285890798564328569/v.f42906.mp4,http://p0.meituan.net/movie/2c0b45f575e6d23ada18860bbb42a0ea14948.jpg,野性的呼唤 电视版 (中文字幕),999,1,0,0,2020-04-24 02:42:07,2020-04-28 16:07:35,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/ebdbe7625285890798564328569/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/ebdbe7625285890798564328569/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/ebdbe7625285890798564328569/v.f42905.mp4""}",0,0,0,753398
389634,12079,62,https://vod.pipi.cn/d5457264vodtranscq1251246104/a449b3485285890799549877445/v.f42906.mp4,http://p0.meituan.net/movie/a7770c48bebb05b8eb41270f83cc44808407.jpg,幻之光 预告片,999,1,0,0,2020-04-24 02:42:21,2020-04-27 19:47:41,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/a449b3485285890799549877445/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/a449b3485285890799549877445/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/a449b3485285890799549877445/v.f42905.mp4""}",0,0,0,802406
389635,1205916,137,https://vod.pipi.cn/d5457264vodtranscq1251246104/618f1cc45285890797966902928/v.f42906.mp4,http://p0.meituan.net/movie/ab21ea7cdae92523be38ce69af9cdb7e1820.jpg,原钻 预告片1 (中文字幕),999,1,0,0,2020-04-24 02:42:49,2020-04-24 02:42:50,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/618f1cc45285890797966902928/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/618f1cc45285890797966902928/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/618f1cc45285890797966902928/v.f42905.mp4""}",0,0,0,739414
389636,1196202,73,https://vod.pipi.cn/d5457264vodtranscq1251246104/c10ae73d5285890797292854464/v.f42906.mp4,http://p1.meituan.net/movie/a9965148ae9cdaa3df3694a71f211ad811503.jpg,天使陷落 片段1 (中文字幕),999,4,0,0,2020-04-24 02:43:18,2020-04-24 02:43:18,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/c10ae73d5285890797292854464/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/c10ae73d5285890797292854464/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/c10ae73d5285890797292854464/v.f42905.mp4""}",0,0,0,816864
389637,1250941,109,https://vod.pipi.cn/d5457264vodtranscq1251246104/2bb7f6e95285890801648810524/v.f42906.mp4,http://p0.meituan.net/movie/fd838e62e94fda71ce07631cf3c692684759.jpg,标准之外 中国台湾预告片1 (中文字幕),999,1,1,0,2020-04-24 02:43:35,2020-04-27 19:57:23,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/2bb7f6e95285890801648810524/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/2bb7f6e95285890801648810524/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/2bb7f6e95285890801648810524/v.f42905.mp4""}",0,0,0,817667
389638,1297995,102,http://maoyan.meituan.net/movie/videos/854x480479aba44f9184fe8842c7c627d84f91d.mp4,http://p0.meituan.net/movie/4015036db3440bc4d34b75f4544f631e26403.jpg,只有芸知道 片段,999,4,0,0,2020-04-24 02:44:01,2020-04-28 17:02:28,0,"{""episodes"":0,""highVideoUrl"":""http://maoyan.meituan.net/movie/videos/854x480479aba44f9184fe8842c7c627d84f91d.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x320479aba44f9184fe8842c7c627d84f91d.mp4"",""seq"":0}",0,0,0,807754
389639,1298827,122,https://vod.pipi.cn/d5457264vodtranscq1251246104/3d59a64d5285890797144324190/v.f42906.mp4,http://p0.meituan.net/movie/5a803b1f09c60f67307748971b1cc8fc21703.jpg,亲爱的新年好 其它花絮1,999,2,1,0,2020-04-24 02:44:02,2020-04-28 16:07:35,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/3d59a64d5285890797144324190/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/3d59a64d5285890797144324190/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/3d59a64d5285890797144324190/v.f42905.mp4""}",0,0,0,753399
389640,1298419,105,https://vod.pipi.cn/d5457264vodtranscq1251246104/4841b7ee5285890799032202927/v.f42906.mp4,http://p1.meituan.net/movie/d697cf57c2c2eb91c014bdade104c2935255.jpg,温蒂妮 预告片,999,1,1,0,2020-04-24 02:44:06,2020-04-28 17:05:04,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/4841b7ee5285890799032202927/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/4841b7ee5285890799032202927/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/4841b7ee5285890799032202927/v.f42905.mp4""}",0,0,0,785868
389641,1214749,159,https://vod.pipi.cn/d5457264vodtranscq1251246104/a0fd64405285890797991732952/v.f42906.mp4,http://p0.meituan.net/movie/3fe4b9f2307bea8693cf2b168cb888c94848.jpg,纽约的一个雨天 台湾预告片1 (中文字幕),999,1,0,0,2020-04-24 02:44:20,2020-04-24 02:44:20,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/a0fd64405285890797991732952/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/a0fd64405285890797991732952/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/a0fd64405285890797991732952/v.f42905.mp4""}",0,0,0,739415
389642,247949,97,http://maoyan.meituan.net/movie/videos/854x480647872b7856749d79de8523ae104c41c.mp4,http://p0.meituan.net/movie/533308b7c3983a1fa832f4f3362be4f822397.jpg,冰雪奇缘2 花絮：卡司特辑,999,2,0,0,2020-04-24 02:45:07,2020-04-24 02:45:07,0,"{""episodes"":0,""highVideoUrl"":""http://maoyan.meituan.net/movie/videos/854x480647872b7856749d79de8523ae104c41c.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x320647872b7856749d79de8523ae104c41c.mp4"",""seq"":0}",0,0,0,749272
389643,247949,72,http://maoyan.meituan.net/movie/videos/854x4809e93325499554bee9b8eb0e97915cd61.mp4,http://p0.meituan.net/movie/042727d1530a7be95282356b83a6a74d17754.jpg,冰雪奇缘2 其它花絮1,999,2,0,0,2020-04-24 02:45:07,2020-04-27 19:47:09,0,"{""episodes"":0,""highVideoUrl"":""http://maoyan.meituan.net/movie/videos/854x4809e93325499554bee9b8eb0e97915cd61.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x3209e93325499554bee9b8eb0e97915cd61.mp4"",""seq"":0}",0,0,0,807401
389644,247949,120,http://maoyan.meituan.net/movie/videos/854x48051ac45095aab46e9a2f84ab411723013.mp4,http://p1.meituan.net/movie/9540c24c0cf7561cf390fbea66feaac014623.jpg,冰雪奇缘2 花絮1,999,2,0,0,2020-04-24 02:45:48,2020-04-28 17:02:29,0,"{""episodes"":0,""highVideoUrl"":""http://maoyan.meituan.net/movie/videos/854x48051ac45095aab46e9a2f84ab411723013.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x32051ac45095aab46e9a2f84ab411723013.mp4"",""seq"":0}",0,0,0,768807
389645,247949,107,https://vod.pipi.cn/d5457264vodtranscq1251246104/8cded9575285890797145453556/v.f42906.mp4,http://p0.meituan.net/movie/e4d57100977ac0c71ea1aadd73b08c5915484.jpg,冰雪奇缘2 花絮1,999,2,0,0,2020-04-24 02:45:48,2020-04-28 16:07:35,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/8cded9575285890797145453556/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/8cded9575285890797145453556/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/8cded9575285890797145453556/v.f42905.mp4""}",0,0,0,780927
389646,247949,41,http://maoyan.meituan.net/movie/videos/854x480300c0a03e4a148dcb2167abf9e04dc1d.mp4,http://p1.meituan.net/movie/52e42e302e69b7015aa2d6072b9ceaaa18271.jpg,冰雪奇缘2 其它花絮1：首映表演,999,2,0,0,2020-04-24 02:45:48,2020-04-27 19:47:42,0,"{""episodes"":0,""highVideoUrl"":""http://maoyan.meituan.net/movie/videos/854x480300c0a03e4a148dcb2167abf9e04dc1d.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x320300c0a03e4a148dcb2167abf9e04dc1d.mp4"",""seq"":0}",0,0,0,753103
389647,247949,35,http://maoyan.meituan.net/movie/videos/854x48021a43f5d36ac46e39667b4f550c86881.mp4,http://p0.meituan.net/movie/0cc7eef7a77c4ca69d019de6edd4b03e40140.jpg,冰雪奇缘2 MV3：《When I Am Older》,999,2,0,0,2020-04-24 02:45:48,2020-04-24 02:45:49,0,"{""episodes"":0,""highVideoUrl"":""http://maoyan.meituan.net/movie/videos/854x48021a43f5d36ac46e39667b4f550c86881.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x32021a43f5d36ac46e39667b4f550c86881.mp4"",""seq"":0}",0,0,0,749275
389648,247949,59,http://maoyan.meituan.net/movie/videos/854x48088447b72c4f04007a9a45c09907e5649.mp4,http://p0.meituan.net/movie/3774e0818ceb1713c585b02aa52ecf9916394.jpg,冰雪奇缘2 其它花絮4,999,2,0,0,2020-04-24 02:45:48,2020-04-24 02:45:49,0,"{""episodes"":0,""highVideoUrl"":""http://maoyan.meituan.net/movie/videos/854x48088447b72c4f04007a9a45c09907e5649.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x32088447b72c4f04007a9a45c09907e5649.mp4"",""seq"":0}",0,0,0,801787
389649,1288277,104,https://vod.pipi.cn/d5457264vodtranscq1251246104/7a9c123e5285890798827130959/v.f42906.mp4,http://p1.meituan.net/movie/4424a52fa33f81453bdf186047b8b4ee14481.jpg,秘密动物园 预告片,999,1,0,0,2020-04-24 02:46:01,2020-04-27 19:47:09,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/7a9c123e5285890798827130959/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/7a9c123e5285890798827130959/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/7a9c123e5285890798827130959/v.f42905.mp4""}",0,0,0,807402
389650,1228869,169,http://maoyan.meituan.net/movie/videos/854x4803fafd1f70ac24ad89741a3a6301cedc4.mp4,http://p1.meituan.net/movie/cfe934690312850e9b01170e3089f1cf19949.jpg,半个喜剧 其它花絮,999,2,3,0,2020-04-24 02:46:36,2020-04-28 17:02:49,0,"{""episodes"":0,""highVideoUrl"":""http://maoyan.meituan.net/movie/videos/854x4803fafd1f70ac24ad89741a3a6301cedc4.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""http://maoyan.meituan.net/movie/videos/568x3203fafd1f70ac24ad89741a3a6301cedc4.mp4"",""seq"":0}",0,0,0,817855
389651,1219669,30,https://vod.pipi.cn/d5457264vodtranscq1251246104/bb9849435285890798308974990/v.f42906.mp4,http://p0.meituan.net/movie/13c86018394cec25de84d8f35217890d14352.jpg,猛禽小队和哈莉·奎茵 花絮：首映,999,2,1,0,2020-04-24 02:46:53,2020-04-28 16:07:35,0,"{""episodes"":0,""highVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/bb9849435285890798308974990/v.f42906.mp4"",""ifFakeUrl"":0,""ifVip"":0,""lowVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/bb9849435285890798308974990/v.f42907.mp4"",""seq"":0,""superVideoUrl"":""https://vod.pipi.cn/d5457264vodtranscq1251246104/bb9849435285890798308974990/v.f42905.mp4""}",0,0,0,812650
